Uploader_V2_PreviousWeek

Date/Time Generated,8/11/15 6:56 PM
Report Time Zone,Australia/Sydney
Account ID,6069
Date Range,8/2/15 - 8/8/15
Advertiser,Equals:Honda (3826313)

Report Fields
Date,Campaign,Campaign ID,Site (DCM),Placement,Ad Type,Creative,Creative Type,Click-through URL,Placement Strategy,Package/Roadblock,Package/Roadblock Strategy,Creative Pixel Size,Placement Pixel Size,Impressions,Clicks,Total Conversions,DBM Cost (Account Currency),Media Cost,Planned Media Cost,Brochures : Brochure - View Online: View-through Conversions,Brochures : Brochure - View Online: Click-through Conversions,Brochures : Brochure - View Online: Total Conversions,Brochures : Order Printed Brochure - Option 2: View-through Conversions,Brochures : Order Printed Brochure - Option 2: Click-through Conversions,Brochures : Order Printed Brochure - Option 2: Total Conversions,Test Drive : Find A Dealer: View-through Conversions,Test Drive : Find A Dealer: Click-through Conversions,Test Drive : Find A Dealer: Total Conversions,Test Drive : Request A Test Drive: View-through Conversions,Test Drive : Request A Test Drive: Click-through Conversions,Test Drive : Request A Test Drive: Total Conversions
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Desktop - 728x90,Standard,HOD0948_PYD_728x90,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,CR-Z - New Car Keywords,(not set),728x90,728 x 90,4,0,0,0.00,0.192000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Desktop - 728x90,Standard,HOD0966_Generic_Q2_728x90,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,CR-Z - New Car Keywords,(not set),728x90,728 x 90,3,0,0,0.00,0.144000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 300x250,(not set),(not set),(not set),(not set),Conversions,CR-Z - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,1.437437000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 300x250,Standard,HOD0966_Generic_Mobile_300x250,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,CR-Z - New Car Keywords,(not set),300x250,300 x 250,1,0,0,0.00,0.048000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 300x50,(not set),(not set),(not set),(not set),Conversions,CR-Z - New Car Keywords,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,1.437437000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 300x50,Standard,HOD0966_Generic_Mobile_300x50,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,CR-Z - New Car Keywords,(not set),300x50,300 x 50,22,0,0,0.00,1.056000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 300x50,Standard,Mobile_HOD0948_300x50_20kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,CR-Z - New Car Keywords,(not set),300x50,300 x 50,20,0,0,0.00,0.960000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 680x75,(not set),(not set),(not set),(not set),Conversions,CR-Z - New Car Keywords,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,1.437437000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 680x75,Standard,HOD0966_Generic_Mobile_680x75,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,CR-Z - New Car Keywords,(not set),680x75,680 x 75,7,0,0,0.00,0.336000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 680x75,Standard,Mobile_HOD0948_680x75_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,CR-Z - New Car Keywords,(not set),680x75,680 x 75,2,0,0,0.00,0.096000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,CR-Z - NCKW - Mobile - 728x90,(not set),(not set),(not set),(not set),Conversions,CR-Z - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,1.437437000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 160x600,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),160 x 600,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 300x250,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 300x250,Standard,HOD0948_PYD_300x250,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,City - New Car Keywords,(not set),300x250,300 x 250,75,0,0,0.00,3.600000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 300x250,Standard,HOD0966_Generic_Q2_300x250,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,City - New Car Keywords,(not set),300x250,300 x 250,85,2,0,0.00,4.080000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 728x90,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 728x90,Standard,HOD0948_PYD_728x90,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,City - New Car Keywords,(not set),728x90,728 x 90,94,0,0,0.00,4.512000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Desktop - 728x90,Standard,HOD0966_Generic_Q2_728x90,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,City - New Car Keywords,(not set),728x90,728 x 90,92,2,0,0.00,4.416000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x250,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x250,Standard,HOD0966_Generic_Mobile_300x250,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,City - New Car Keywords,(not set),300x250,300 x 250,6,0,0,0.00,0.288000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x250,Standard,Mobile_HOD0948_300x250_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,City - New Car Keywords,(not set),300x250,300 x 250,11,1,0,0.00,0.528000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x50,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x50,Standard,HOD0966_Generic_Mobile_300x50,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,City - New Car Keywords,(not set),300x50,300 x 50,333,1,0,0.00,15.984000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 300x50,Standard,Mobile_HOD0948_300x50_20kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,City - New Car Keywords,(not set),300x50,300 x 50,378,0,0,0.00,18.144000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 680x75,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 680x75,Standard,HOD0966_Generic_Mobile_680x75,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,City - New Car Keywords,(not set),680x75,680 x 75,24,0,0,0.00,1.152000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 680x75,Standard,Mobile_HOD0948_680x75_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,City - New Car Keywords,(not set),680x75,680 x 75,21,0,0,0.00,1.008000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,City - NCKW - Mobile - 728x90,(not set),(not set),(not set),(not set),Conversions,City - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,7.851809000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 160x600,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),160 x 600,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 300x250,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 300x250,Standard,HOD0948_PYD_300x250,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),300x250,300 x 250,242,0,1,0.00,11.616000000,0.000000000,0,0,0,0,0,0,1,0,1,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 300x250,Standard,HOD0966_Generic_Q2_300x250,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Civic - New Car Keywords,(not set),300x250,300 x 250,271,0,1,0.00,13.008000000,0.000000000,0,0,0,0,0,0,1,0,1,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 728x90,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 728x90,Standard,HOD0948_PYD_728x90,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),728x90,728 x 90,274,0,0,0.00,13.152000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Desktop - 728x90,Standard,HOD0966_Generic_Q2_728x90,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Civic - New Car Keywords,(not set),728x90,728 x 90,297,2,0,0.00,14.256000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x250,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x250,Standard,HOD0966_Generic_Mobile_300x250,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Civic - New Car Keywords,(not set),300x250,300 x 250,63,1,0,0.00,3.024000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x250,Standard,Mobile_HOD0948_300x250_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),300x250,300 x 250,60,0,0,0.00,2.880000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x50,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x50,Standard,HOD0966_Generic_Mobile_300x50,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Civic - New Car Keywords,(not set),300x50,300 x 50,1407,2,0,0.00,67.536000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 300x50,Standard,Mobile_HOD0948_300x50_20kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),300x50,300 x 50,1425,2,0,0.00,68.400000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 680x75,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 680x75,Standard,HOD0966_Generic_Mobile_680x75,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Civic - New Car Keywords,(not set),680x75,680 x 75,95,0,0,0.00,4.560000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 680x75,Standard,Mobile_HOD0948_680x75_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),680x75,680 x 75,77,0,0,0.00,3.696000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 728x90,(not set),(not set),(not set),(not set),Conversions,Civic - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,26.084675000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 728x90,Standard,HOD0966_Generic_Q2_728x90,Image,http://m.honda.com.au/range/cr-v/offers/crv-2wd-vti.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=crv,Conversions,Civic - New Car Keywords,(not set),728x90,728 x 90,22,0,0,0.00,1.056000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Civic - NCKW - Mobile - 728x90,Standard,Mobile_HOD0948_728x90_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Civic - New Car Keywords,(not set),728x90,728 x 90,30,0,0,0.00,1.440000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 160x600,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),160 x 600,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 300x250,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 300x250,Default,HOD0966_Generic_Mobile_300x250,Image,http://www.honda.com.au/offers,Conversions,Generic - New Car Keywords,(not set),300x250,300 x 250,1,0,0,0.00,0.048000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 300x250,Standard,HOD0948_PYD_300x250,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Generic - New Car Keywords,(not set),300x250,300 x 250,205,1,0,0.00,9.840000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 300x250,Standard,HOD0966_Generic_Q2_300x250,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Generic - New Car Keywords,(not set),300x250,300 x 250,214,3,0,0.00,10.272000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 728x90,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),728 x 90,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 728x90,Default,HOD0966_Generic_Q2_728x90,Image,http://www.honda.com.au/offers,Conversions,Generic - New Car Keywords,(not set),728x90,728 x 90,1,0,0,0.00,0.048000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 728x90,Standard,HOD0948_PYD_728x90,Flash in-page,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Generic - New Car Keywords,(not set),728x90,728 x 90,247,0,0,0.00,11.856000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Desktop - 728x90,Standard,HOD0966_Generic_Q2_728x90,Flash in-page,http://honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Generic - New Car Keywords,(not set),728x90,728 x 90,224,0,0,0.00,10.752000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x250,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),300 x 250,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x250,Standard,HOD0966_Generic_Mobile_300x250,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Generic - New Car Keywords,(not set),300x250,300 x 250,170,0,0,0.00,8.160000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x250,Standard,Mobile_HOD0948_300x250_40kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Generic - New Car Keywords,(not set),300x250,300 x 250,149,1,0,0.00,7.152000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x50,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),300 x 50,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x50,Standard,HOD0966_Generic_Mobile_300x50,Image,http://m.honda.com.au/offers.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=get+the+low+down&utm_content=generic,Conversions,Generic - New Car Keywords,(not set),300x50,300 x 50,883,0,0,0.00,42.384000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 300x50,Standard,Mobile_HOD0948_300x50_20kb,Image,http://honda.com.au/tools/competition.html?utm_medium=advertising&utm_source=mediamotive&utm_campaign=pyd2015&utm_content=poweryourdreams2015,Conversions,Generic - New Car Keywords,(not set),300x50,300 x 50,888,0,0,0.00,42.624000000,0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02,Honda - Media Motive Keywords - Always On 2015,8424142,MediaMotive AU,Generic - NCKW - Mobile - 680x75,(not set),(not set),(not set),(not set),Conversions,Generic - New Car Keywords,(not set),(not set),680 x 75,0,0,0,0.00,0.000000000,13.862043000,0,0,0,0,0,0,0,0,0,0,0,0
